C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_18_764.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_18_764.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_18_764.jpg, 0, 0, 0, 0.002751414
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_18_866.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_18_866.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_18_866.jpg, 0, 0, 0, 0.006142959
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_18_969.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_18_969.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_18_969.jpg, 0, 0, 0, 0.002404632
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_069.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_069.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_069.jpg, 0, 0, 0, 0.006910495
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_170.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_170.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_170.jpg, 0, 0, 0, 0.005268492
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_272.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_272.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_272.jpg, 0, 0, 0, 0.006092155
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_372.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_372.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_372.jpg, 0, 0, 0, 0.002293586
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_474.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_474.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_474.jpg, 0, 0, 0, 0.006897643
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_576.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_576.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_576.jpg, 0, 0, 0, 0.005174616
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_677.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_677.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_677.jpg, 0, 0, 0, 0.00645876
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_779.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_779.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_779.jpg, 0, 0, 0, 0.00838925
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_880.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_880.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_880.jpg, 0, 0, 0, 0.002722886
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_19_981.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_19_981.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_19_981.jpg, 0, 0, 0, 0.006166678
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_081.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_081.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_081.jpg, 0, 0, 0, 0.002350175
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_181.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_181.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_181.jpg, 0, 0, 0, 0.006840477
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_283.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_283.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_283.jpg, 0, 0, 0, 0.005187244
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_384.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_384.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_384.jpg, -0.0301011, 0.0301011, 0, 0.06219666
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_484.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_484.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_484.jpg, -0.3327507, 0.3327507, 0, 0.2187614
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_586.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_586.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_586.jpg, -0.6313627, 0.6313627, 0, 0.7757393
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_688.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_688.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_688.jpg, -0.9295668, 0.9295668, 0, 1.693256
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_790.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_790.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_790.jpg, -1, 1, 0, 2.865578
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_889.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_889.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_889.jpg, -1, 1, 0, 4.042238
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_20_994.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_20_994.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_20_994.jpg, -1, 1, 0, 5.436208
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_095.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_095.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_095.jpg, -1, 1, 0, 6.59103
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_195.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_195.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_195.jpg, -1, 1, 0, 7.732402
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_296.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_296.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_296.jpg, -1, 1, 0, 8.815169
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_400.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_400.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_400.jpg, -1, 1, 0, 9.890504
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_503.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_503.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_503.jpg, -0.790943, 1, 0, 11.00043
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_605.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_605.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_605.jpg, -0.492882, 1, 0, 12.22826
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_707.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_707.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_707.jpg, -0.2005035, 1, 0, 13.18351
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_809.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_809.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_809.jpg, 0, 1, 0, 14.41725
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_21_909.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_21_909.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_21_909.jpg, 0, 1, 0, 15.28676
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_009.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_009.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_009.jpg, 0, 1, 0, 16.55256
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_112.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_112.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_112.jpg, 0, 1, 0, 17.79503
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_214.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_214.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_214.jpg, 0.0238497, 1, 0, 18.65128
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_315.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_315.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_315.jpg, 0.3270246, 1, 0, 19.76816
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_418.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_418.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_418.jpg, 0.1753837, 1, 0, 20.62974
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_518.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_518.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_518.jpg, 0, 1, 0, 21.70193
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_620.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_620.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_620.jpg, 0, 1, 0, 22.64573
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_719.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_719.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_719.jpg, 0, 1, 0, 23.64859
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_820.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_820.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_820.jpg, -0.1418709, 1, 0, 24.60669
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_22_922.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_22_922.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_22_922.jpg, -0.0785529, 1, 0, 25.53269
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_023.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_023.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_023.jpg, 0, 1, 0, 26.48188
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_124.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_124.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_124.jpg, 0, 1, 0, 27.4241
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_230.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_230.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_230.jpg, 0, 1, 0, 28.35754
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_330.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_330.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_330.jpg, 0, 1, 0, 29.28176
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_432.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_432.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_432.jpg, 0, 1, 0, 30.19211
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_534.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_534.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_534.jpg, -0.1288368, 1, 0, 30.18596
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_635.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_635.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_635.jpg, -0.0575286, 1, 0, 30.19007
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_738.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_738.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_738.jpg, 0, 1, 0, 30.18996
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_838.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_838.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_838.jpg, -0.1550406, 1, 0, 30.18529
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_23_939.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_23_939.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_23_939.jpg, -0.1668186, 1, 0, 30.18879
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_040.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_040.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_040.jpg, 0, 1, 0, 30.18954
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_141.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_141.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_141.jpg, 0, 1, 0, 30.19018
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_241.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_241.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_241.jpg, -0.1555365, 1, 0, 30.18487
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_342.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_342.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_342.jpg, -0.4030422, 1, 0, 30.15806
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_444.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_444.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_444.jpg, -0.09655854, 1, 0, 30.19184
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_545.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_545.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_545.jpg, 0, 1, 0, 30.1892
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_647.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_647.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_647.jpg, -0.2827968, 1, 0, 30.17558
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_751.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_751.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_751.jpg, 0, 1, 0, 30.18866
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_853.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_853.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_853.jpg, 0, 1, 0, 30.19016
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_24_954.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_24_954.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_24_954.jpg, -0.1633485, 1, 0, 30.18444
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_056.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_056.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_056.jpg, -0.1297975, 1, 0, 30.19
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_157.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_157.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_157.jpg, 0, 1, 0, 30.18979
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_259.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_259.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_259.jpg, 0, 1, 0, 30.19029
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_362.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_362.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_362.jpg, -0.1076559, 1, 0, 30.18786
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_463.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_463.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_463.jpg, -0.4068389, 1, 0, 30.15467
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_569.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_569.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_569.jpg, -0.1070534, 1, 0, 30.19179
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_671.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_671.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_671.jpg, -0.0458196, 1, 0, 30.19015
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_773.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_773.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_773.jpg, -0.05574328, 1, 0, 30.1911
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_875.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_875.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_875.jpg, 0, 1, 0, 30.19016
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_25_977.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_25_977.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_25_977.jpg, 0, 1, 0, 30.1903
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_26_079.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_26_079.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_26_079.jpg, 0, 1, 0, 30.19033
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_26_179.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_26_179.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_26_179.jpg, -0.145686, 1, 0, 30.18468
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_26_280.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_26_280.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_26_280.jpg, -0.4186356, 1, 0, 30.15362
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_26_381.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_26_381.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_26_381.jpg, -0.1142322, 1, 0, 30.19199
C:\Users\alali\Desktop\Data\IMG\center_2022_05_12_12_18_26_482.jpg, C:\Users\alali\Desktop\Data\IMG\left_2022_05_12_12_18_26_482.jpg, C:\Users\alali\Desktop\Data\IMG\right_2022_05_12_12_18_26_482.jpg, 0, 1, 0, 30.18842
